19.50000000,0.00200000
19.70000000,0.00200000
19.90000000,0.00200000
19.90000000,-0.00200000
19.70000000,-0.00200000
19.50000000,-0.00200000
19.30000000,-0.00200000
19.10000000,-0.00200000
18.90000000,-0.00200000
18.70000000,-0.00200000
18.50000000,-0.00200000
18.30000000,-0.00200000
18.10000000,-0.00200000
17.90000000,-0.00200000
17.70000000,-0.00200000
17.50000000,-0.00200000
17.30000000,-0.00200000
17.10000000,-0.00200000
16.90000000,-0.00200000
16.70000000,-0.00200000
16.50000000,-0.00200000
16.30000000,-0.00200000
16.10000000,-0.00200000
15.90000000,-0.00200000
15.70000000,-0.00200000
15.50000000,-0.00200000
15.30000000,-0.00200000
15.10000000,-0.00200000
14.90000000,-0.00200000
14.70000000,-0.00200000
14.50000000,-0.00200000
14.30000000,-0.00200000
14.10000000,-0.00200000
13.90000000,-0.00200000
13.70000000,-0.00200000
13.50000000,-0.00200000
13.30000000,-0.00200000
13.10000000,-0.00200000
12.90000000,-0.00200000
12.70000000,-0.00200000
12.50000000,-0.00200000
12.30000000,-0.00200000
12.10000000,-0.00200000
11.90000000,-0.00200000
11.70000001,-0.00200000
11.50000258,-0.00199989
11.30014677,-0.00199413
11.10758638,-0.00171302
11.03543840,0.00032548
11.09417802,0.00067332
11.16207408,0.00068066
11.23015058,0.00068080
11.29823037,0.00068080
11.36631017,0.00068080
11.43438997,0.00068080
11.50246978,0.00068080
11.57054958,0.00068080
11.63862939,0.00068080
11.70670919,0.00068080
11.77478899,0.00068080
11.84286880,0.00068080
11.91094860,0.00068080
11.97902841,0.00068080
12.04710821,0.00068080
12.11518801,0.00068080
12.18326782,0.00068080
12.25134762,0.00068080
12.31942743,0.00068080
12.38750723,0.00068080
12.45558703,0.00068080
12.52366684,0.00068080
12.59174664,0.00068080
12.65982645,0.00068080
12.72790625,0.00068080
12.79598605,0.00068080
12.86406586,0.00068080
12.93214566,0.00068080
13.00022547,0.00068080
13.06830527,0.00068080
13.13638507,0.00068080
13.20446488,0.00068080
13.27254468,0.00068080
13.34062449,0.00068080
13.40870429,0.00068080
13.47678409,0.00068080
13.54486390,0.00068080
13.61294370,0.00068080
13.68102351,0.00068080
13.74910331,0.00068080
13.81718312,0.00068080
13.88526292,0.00068080
13.95334272,0.00068080
14.02142253,0.00068080
14.08950233,0.00068080
14.15758214,0.00068080
14.22566194,0.00068080
14.29374174,0.00068080
14.36182155,0.00068080
14.42990135,0.00068080
14.49798116,0.00068080
14.56606096,0.00068080
14.63414076,0.00068080
14.70222057,0.00068080
14.77030037,0.00068080
14.83838018,0.00068080
14.90645998,0.00068080
14.97453978,0.00068080
15.04261959,0.00068080
15.11069939,0.00068080
15.17877920,0.00068080
15.24685900,0.00068080
15.31493880,0.00068080
15.38301861,0.00068080
15.45109841,0.00068080
15.51917822,0.00068080
