0.50000000,0.00200000
0.70000000,0.00200000
0.90000000,0.00200000
1.10000000,0.00200000
1.30000000,0.00200000
1.50000000,0.00200000
1.70000000,0.00200000
1.90000000,0.00200000
2.10000000,0.00200000
2.30000000,0.00200000
2.50000000,0.00200000
2.70000000,0.00200000
2.90000000,0.00200000
3.10000000,0.00200000
3.30000000,0.00200000
3.50000000,0.00200000
3.70000000,0.00200000
3.90000000,0.00200000
4.10000000,0.00200000
4.30000000,0.00200000
4.50000000,0.00200000
4.70000000,0.00200000
4.90000000,0.00200000
5.10000000,0.00200000
5.30000000,0.00200000
5.50000000,0.00200000
5.70000000,0.00200000
5.90000000,0.00200000
6.10000000,0.00200000
6.30000000,0.00200000
6.50000000,0.00200000
6.70000000,0.00200000
6.90000000,0.00200000
7.10000000,0.00200000
7.30000000,0.00200000
7.50000000,0.00200000
7.70000000,0.00200000
7.90000000,0.00200000
8.10000000,0.00200000
8.30000000,0.00200000
8.50000000,0.00200000
8.70000000,0.00200000
8.90000000,0.00200000
9.10000000,0.00200000
9.29999997,0.00200000
9.49999487,0.00199979
9.69970877,0.00198835
9.88494721,0.00143058
9.83126502,-0.00261418
9.51787748,-0.00330436
9.18632186,-0.00331893
8.85440820,-0.00331920
8.52248804,-0.00331920
8.19056784,-0.00331920
7.85864763,-0.00331920
7.52672743,-0.00331920
7.19480722,-0.00331920
6.86288702,-0.00331920
6.53096682,-0.00331920
6.19904661,-0.00331920
5.86712641,-0.00331920
5.53520620,-0.00331920
5.20328600,-0.00331920
4.87136580,-0.00331920
4.53944559,-0.00331920
4.20752539,-0.00331920
3.87560518,-0.00331920
3.54368498,-0.00331920
3.21176477,-0.00331920
2.87984457,-0.00331920
2.54792437,-0.00331920
2.21600416,-0.00331920
1.88408396,-0.00331920
1.55216375,-0.00331920
1.22024355,-0.00331920
0.88832335,-0.00331920
0.55640314,-0.00331920
0.22448294,-0.00331920
0.10743727,0.00331920
0.43935747,0.00331920
0.77127767,0.00331920
1.10319788,0.00331920
1.43511808,0.00331920
1.76703829,0.00331920
2.09895849,0.00331920
2.43087869,0.00331920
2.76279890,0.00331920
3.09471910,0.00331920
3.42663931,0.00331920
3.75855951,0.00331920
4.09047971,0.00331920
4.42239992,0.00331920
4.75432012,0.00331920
5.08624033,0.00331920
5.41816053,0.00331920
5.75008074,0.00331920
6.08200094,0.00331920
6.41392114,0.00331920
6.74584135,0.00331920
7.07776155,0.00331920
7.40968176,0.00331920
7.74160196,0.00331920
8.07352216,0.00331920
8.40544237,0.00331920
8.73736257,0.00331920
9.06928278,0.00331920
9.40120298,0.00331920
9.73312318,0.00331920
10.06504339,0.00331920
10.39696359,0.00331920
10.72888380,0.00331920
11.06080400,0.00331920
11.39272420,0.00331920
11.72464441,0.00331920
12.05656461,0.00331920
12.38848482,0.00331920
12.72040502,0.00331920
13.05232522,0.00331920
13.38424538,0.00331920
13.71616308,0.00331913
14.04804546,0.00331812
14.37943474,0.00330414
14.70413834,0.00311958
14.96247359,0.00171331
15.03665406,0.00008458
15.02772548,-0.00016824
15.00953526,-0.00018783
14.99065355,-0.00018924
14.97172226,-0.00018934
14.95278748,-0.00018935
14.93385259,-0.00018935
14.91491770,-0.00018935
14.89598280,-0.00018935
14.87704791,-0.00018935
14.85811302,-0.00018935
14.83917813,-0.00018935
14.82024324,-0.00018935
14.80130835,-0.00018935
14.78237345,-0.00018935
14.76343856,-0.00018935
14.74450367,-0.00018935
14.72556878,-0.00018935
14.70663389,-0.00018935
14.68769900,-0.00018935
14.66876410,-0.00018935
14.64982921,-0.00018935
14.63089432,-0.00018935
14.61195943,-0.00018935
14.59302454,-0.00018935
14.57408964,-0.00018935
14.55515475,-0.00018935
14.53621986,-0.00018935
14.51728411,-0.00018937
14.49833878,-0.00018962
14.47930182,-0.00019193
14.45939086,-0.00021389
14.43144904,-0.00040909
14.34775251,-0.00148291
14.12320241,-0.00282968
13.81906940,-0.00315161
13.50134156,-0.00318980
13.18208961,-0.00319384
12.86267733,-0.00319426
12.54324829,-0.00319430
12.22381760,-0.00319431
11.90438686,-0.00319431
11.58495613,-0.00319431
11.26552540,-0.00319431
10.94609467,-0.00319431
10.62666393,-0.00319431
10.30723320,-0.00319431
9.98780247,-0.00319431
9.66837173,-0.00319431
9.34894100,-0.00319431
9.02951027,-0.00319431
8.71007954,-0.00319431
8.39064880,-0.00319431
8.07121807,-0.00319431
7.75178734,-0.00319431
7.43235660,-0.00319431
7.11292587,-0.00319431
6.79349514,-0.00319431
6.47406441,-0.00319431
6.15463367,-0.00319431
5.83520294,-0.00319431
5.51577221,-0.00319431
5.19634148,-0.00319431
4.87691074,-0.00319431
4.55748001,-0.00319431
4.23804928,-0.00319431
3.91861854,-0.00319431
3.59918781,-0.00319431
3.27975708,-0.00319431
2.96032635,-0.00319431
2.64089561,-0.00319431
2.32146488,-0.00319431
2.00203415,-0.00319431
1.68260341,-0.00319431
1.36317268,-0.00319431
1.04374195,-0.00319431
0.72431122,-0.00319431
0.40488048,-0.00319431
0.08544975,-0.00319431
0.23398098,0.00319431
0.55341172,0.00319431
0.87284245,0.00319431
1.19227318,0.00319431
1.51170391,0.00319431
1.83113465,0.00319431
2.15056538,0.00319431
2.46999611,0.00319431
2.78942684,0.00319431
3.10885758,0.00319431
3.42828831,0.00319431
3.74771904,0.00319431
4.06714978,0.00319431
4.38658051,0.00319431
4.70601124,0.00319431
5.02544197,0.00319431
5.34487271,0.00319431
5.66430344,0.00319431
5.98373417,0.00319431
6.30316491,0.00319431
6.62259564,0.00319431
6.94202628,0.00319430
7.26144584,0.00319383
7.58017663,0.00316500
7.86207054,0.00182168
7.81051729,-0.00204330
7.58705402,-0.00229205
7.35752386,-0.00229625
7.12789364,-0.00229632
6.89826192,-0.00229632
6.66863020,-0.00229632
6.43899849,-0.00229632
6.20936677,-0.00229632
5.97973505,-0.00229632
5.75010333,-0.00229632
5.52047162,-0.00229632
5.29083990,-0.00229632
5.06120818,-0.00229632
4.83157646,-0.00229632
4.60194474,-0.00229632
4.37231303,-0.00229632
4.14268131,-0.00229632
3.91304959,-0.00229632
3.68341787,-0.00229632
3.45378615,-0.00229632
3.22415444,-0.00229632
2.99452272,-0.00229632
2.76489100,-0.00229632
2.53525928,-0.00229632
2.30562757,-0.00229632
2.07599585,-0.00229632
1.84636413,-0.00229632
1.61673241,-0.00229632
1.38710069,-0.00229632
1.15746898,-0.00229632
0.92783726,-0.00229632
0.69820554,-0.00229632
0.46857382,-0.00229632
0.23894210,-0.00229632
0.00931039,-0.00229632
0.22032133,0.00229632
0.44995305,0.00229632
0.67958477,0.00229632
0.90921648,0.00229632
1.13884820,0.00229632
1.36847992,0.00229632
1.59811164,0.00229632
1.82774336,0.00229632
2.05737507,0.00229632
2.28700679,0.00229632
2.51663851,0.00229632
2.74627023,0.00229632
2.97590195,0.00229632
3.20553366,0.00229632
3.43516538,0.00229632
3.66479710,0.00229632
3.89442882,0.00229632
4.12406053,0.00229632
4.35369225,0.00229632
4.58332397,0.00229632
4.81295569,0.00229632
5.04258741,0.00229632
5.27221912,0.00229632
5.50185084,0.00229632
5.73148256,0.00229632
5.96111428,0.00229632
6.19074600,0.00229632
6.42037771,0.00229632
6.65000943,0.00229632
6.87964115,0.00229632
7.10927287,0.00229632
7.33890459,0.00229632
7.56853630,0.00229632
7.79816802,0.00229632
8.02779974,0.00229632
8.25743146,0.00229632
8.48706317,0.00229632
8.71669489,0.00229632
8.94632661,0.00229632
9.17595833,0.00229632
9.40559005,0.00229632
9.63522176,0.00229632
9.86485348,0.00229632
10.09448520,0.00229632
10.32411692,0.00229632
10.55374864,0.00229632
10.78338035,0.00229632
11.01301207,0.00229632
11.24264379,0.00229632
11.47227551,0.00229632
11.70190722,0.00229632
11.93153894,0.00229632
12.16117066,0.00229632
12.39080234,0.00229631
12.62042741,0.00229603
12.84963836,0.00227868
13.05543702,0.00138050
12.96388615,-0.00278555
12.65456850,-0.00318721
12.33530691,-0.00319419
12.01587876,-0.00319431
11.69644803,-0.00319431
11.37701730,-0.00319431
11.05758657,-0.00319431
10.73815584,-0.00319431
10.41872511,-0.00319431
10.09929437,-0.00319431
9.77986364,-0.00319431
9.46043291,-0.00319431
9.14100218,-0.00319431
8.82157145,-0.00319431
8.50214071,-0.00319431
8.18270998,-0.00319431
7.86327925,-0.00319431
7.54384852,-0.00319431
7.22441779,-0.00319431
6.90498705,-0.00319431
6.58555632,-0.00319431
6.26612559,-0.00319431
5.94669486,-0.00319431
5.62726413,-0.00319431
5.30783339,-0.00319431
4.98840266,-0.00319431
4.66897193,-0.00319431
4.34954120,-0.00319431
4.03011047,-0.00319431
3.71067973,-0.00319431
3.39124900,-0.00319431
3.07181827,-0.00319431
2.75238754,-0.00319431
2.43295681,-0.00319431
2.11352607,-0.00319431
1.79409534,-0.00319431
1.47466461,-0.00319431
1.15523388,-0.00319431
0.83580315,-0.00319431
0.51637241,-0.00319431
0.19694168,-0.00319431
0.12248905,0.00319431
0.44191978,0.00319431
0.76135052,0.00319431
1.08078125,0.00319431
1.40021198,0.00319431
1.71964271,0.00319431
2.03907344,0.00319431
2.35850418,0.00319431
2.67793491,0.00319431
2.99736564,0.00319431
3.31679637,0.00319431
3.63622710,0.00319431
3.95565784,0.00319431
4.27508857,0.00319431
4.59451930,0.00319431
4.91395003,0.00319431
5.23338076,0.00319431
5.55281150,0.00319431
5.87224223,0.00319431
6.19167296,0.00319431
6.51110369,0.00319431
6.83053442,0.00319431
7.14996516,0.00319431
7.46939589,0.00319431
7.78882662,0.00319431
8.10825735,0.00319431
8.42768808,0.00319431
8.74711882,0.00319431
9.06654955,0.00319431
9.38598028,0.00319431
9.70541101,0.00319431
10.02484174,0.00319431
10.34427248,0.00319431
10.66370321,0.00319431
10.98313394,0.00319431
11.30256467,0.00319431
11.62199540,0.00319431
11.94142614,0.00319431
12.26085687,0.00319431
12.58028760,0.00319431
12.89971833,0.00319431
13.21914906,0.00319431
13.53857980,0.00319431
13.85801053,0.00319431
14.17744126,0.00319431
14.49687199,0.00319431
14.81630272,0.00319431
15.13573345,0.00319431
15.45516024,0.00319414
15.77433816,0.00318370
16.07893197,0.00260502
16.12939042,-0.00164782
15.91618248,-0.00228450
15.68683237,-0.00229613
15.45720505,-0.00229632
15.22757334,-0.00229632
14.99794162,-0.00229632
14.76830990,-0.00229632
14.53867818,-0.00229632
14.30904646,-0.00229632
14.07941474,-0.00229632
13.84978302,-0.00229632
13.62015130,-0.00229632
13.39051958,-0.00229632
13.16088786,-0.00229632
12.93125614,-0.00229632
12.70162442,-0.00229632
12.47199270,-0.00229632
12.24236098,-0.00229632
12.01272926,-0.00229632
11.78309754,-0.00229632
11.55346581,-0.00229632
11.32383409,-0.00229632
11.09420237,-0.00229632
10.86457065,-0.00229632
10.63493893,-0.00229632
10.40530721,-0.00229632
10.17567549,-0.00229632
9.94604377,-0.00229632
9.71641205,-0.00229632
